Time,X,Y,Path_Length,Collision,Start_Time,End_Time,AT
14.59,-0.45,2.0,0.02,0,0,0,
14.63,-0.45,2.0,0.02,0,0,0,
14.63,-0.45,2.0,0.02,0,0,0,
14.66,-0.45,2.0,0.02,0,0,0,
14.66,-0.45,2.0,0.02,0,0,0,
14.7,-0.45,2.0,0.02,0,0,0,
14.74,-0.45,2.0,0.02,0,0,0,
14.74,-0.45,2.0,0.02,0,0,0,
14.78,-0.45,2.0,0.02,0,0,0,
14.78,-0.45,2.0,0.03,0,0,0,
14.8,-0.45,2.0,0.03,0,0,0,
14.8,-0.45,2.0,0.03,0,0,0,
14.85,-0.45,2.0,0.03,0,0,0,
14.85,-0.45,2.0,0.03,0,0,0,
14.88,-0.45,2.0,0.03,0,0,0,
14.88,-0.45,2.0,0.03,0,0,0,
14.92,-0.45,2.0,0.03,0,0,0,
14.92,-0.45,2.0,0.03,0,0,0,
14.96,-0.45,2.0,0.03,0,0,0,
15.0,-0.45,2.0,0.03,0,0,0,
15.0,-0.45,2.0,0.03,0,0,0,
15.04,-0.45,2.0,0.03,0,0,0,
15.04,-0.45,2.0,0.03,0,0,0,
15.07,-0.45,2.0,0.03,0,0,0,
15.07,-0.45,2.0,0.03,0,0,0,
15.11,-0.45,2.0,0.03,0,0,0,
15.11,-0.45,2.0,0.03,0,0,0,
15.15,-0.45,2.0,0.03,0,0,0,
15.15,-0.45,2.0,0.03,0,0,0,
15.19,-0.45,2.0,0.03,0,0,0,
15.19,-0.45,2.0,0.03,0,0,0,
15.22,-0.45,2.0,0.03,0,0,0,
15.22,-0.45,2.0,0.03,0,0,0,
15.26,-0.45,2.0,0.03,0,0,0,
15.26,-0.45,2.0,0.03,0,0,0,
15.29,-0.45,2.0,0.03,0,0,0,
15.33,-0.45,2.0,0.03,0,0,0,
15.33,-0.45,2.0,0.03,0,0,0,
15.37,-0.45,2.0,0.03,0,0,0,
15.37,-0.45,2.0,0.03,0,0,0,
15.4,-0.45,2.0,0.03,0,0,0,
15.4,-0.45,2.0,0.03,0,0,0,
15.44,-0.45,2.0,0.03,0,0,0,
15.44,-0.45,2.0,0.03,0,0,0,
15.48,-0.45,2.0,0.03,0,0,0,
15.48,-0.45,2.0,0.03,0,0,0,
15.52,-0.45,2.0,0.03,0,0,0,
15.52,-0.45,2.0,0.03,0,0,0,
15.56,-0.45,2.0,0.03,0,0,0,
15.56,-0.45,2.0,0.03,0,0,0,
15.59,-0.45,2.0,0.03,0,0,0,
15.63,-0.45,2.0,0.03,0,0,0,
15.63,-0.45,2.0,0.03,0,0,0,
15.67,-0.45,2.0,0.03,0,0,0,
15.67,-0.45,2.0,0.03,0,0,0,
15.71,-0.45,2.0,0.03,0,0,0,
15.71,-0.45,2.0,0.03,0,0,0,
15.74,-0.45,2.0,0.03,0,0,0,
15.74,-0.45,2.0,0.03,0,0,0,
15.79,-0.45,2.0,0.03,0,0,0,
15.79,-0.45,2.0,0.03,0,0,0,
15.83,-0.45,2.0,0.03,0,0,0,
15.83,-0.45,2.0,0.03,0,0,0,
15.86,-0.45,2.0,0.03,0,0,0,
15.86,-0.45,2.0,0.03,0,0,0,
15.91,-0.45,2.0,0.03,0,0,0,
15.91,-0.45,2.0,0.03,0,0,0,
15.95,-0.45,2.0,0.03,0,0,0,
15.95,-0.45,2.0,0.03,0,0,0,
15.99,-0.45,2.0,0.03,0,0,0,
15.99,-0.45,2.0,0.03,0,0,0,
16.02,-0.45,2.0,0.03,0,0,0,
16.02,-0.45,2.0,0.03,0,0,0,
16.06,-0.45,2.0,0.03,0,0,0,
16.06,-0.45,2.0,0.03,0,0,0,
16.09,-0.45,2.0,0.03,0,0,0,
16.13,-0.45,2.0,0.03,0,0,0,
16.13,-0.45,2.0,0.03,0,0,0,
16.16,-0.45,2.0,0.03,0,0,0,
16.16,-0.45,2.0,0.03,0,0,0,
16.2,-0.45,2.0,0.03,0,0,0,
16.2,-0.45,2.0,0.03,0,0,0,
16.23,-0.45,2.0,0.03,0,0,0,
16.27,-0.45,2.0,0.03,0,0,0,
16.27,-0.45,2.0,0.03,0,0,0,
16.31,-0.45,2.0,0.03,0,0,0,
16.31,-0.45,2.0,0.03,0,0,0,
16.33,-0.45,2.0,0.03,0,0,0,
16.34,-0.45,2.0,0.03,0,0,0,
16.38,-0.45,2.0,0.03,0,0,0,
16.38,-0.45,2.0,0.03,0,0,0,
16.41,-0.45,2.0,0.03,0,0,0,
16.42,-0.45,2.0,0.03,0,0,0,
16.46,-0.45,2.0,0.03,0,0,0,
16.5,-0.45,2.0,0.03,0,0,0,
16.5,-0.45,2.0,0.03,0,0,0,
16.52,-0.45,2.0,0.03,0,0,0,
16.52,-0.45,2.0,0.03,0,0,0,
16.56,-0.45,2.0,0.03,0,0,0,
16.56,-0.45,2.0,0.03,0,0,0,
16.59,-0.45,2.0,0.03,0,0,0,
16.64,-0.45,2.0,0.03,0,0,0,
16.64,-0.45,2.0,0.03,0,0,0,
16.67,-0.45,2.0,0.03,0,0,0,
16.67,-0.45,2.0,0.03,0,0,0,
16.71,-0.45,2.0,0.03,0,0,0,
16.71,-0.45,2.0,0.03,0,0,0,
16.75,-0.45,2.0,0.03,0,0,0,
16.75,-0.45,2.0,0.03,0,0,0,
16.79,-0.45,2.0,0.03,0,0,0,
16.79,-0.45,2.0,0.03,0,0,0,
16.8,-0.45,2.0,0.03,0,0,0,
16.82,-0.45,2.0,0.03,0,0,0,
16.87,-0.45,2.0,0.03,0,0,0,
16.87,-0.45,2.0,0.03,0,0,0,
16.9,-0.45,2.0,0.03,0,0,0,
16.91,-0.45,2.0,0.03,0,0,0,
16.95,-0.45,2.0,0.03,0,0,0,
16.95,-0.45,2.0,0.03,0,0,0,
16.98,-0.45,2.0,0.03,0,0,0,
16.98,-0.45,2.0,0.03,0,0,0,
17.02,-0.45,2.0,0.03,0,0,0,
17.02,-0.45,2.0,0.03,0,0,0,
17.05,-0.45,2.0,0.03,0,0,0,
17.09,-0.45,2.0,0.03,0,0,0,
17.09,-0.45,2.0,0.03,0,0,0,
17.14,-0.45,2.0,0.03,0,0,0,
17.14,-0.45,2.0,0.03,0,0,0,
17.17,-0.45,2.0,0.03,0,0,0,
17.17,-0.45,2.0,0.03,0,0,0,
17.2,-0.45,2.0,0.03,0,0,0,
17.2,-0.45,2.0,0.03,0,0,0,
17.24,-0.45,2.0,0.03,0,0,0,
17.24,-0.45,2.0,0.03,0,0,0,
17.28,-0.45,2.0,0.03,0,0,0,
17.28,-0.45,2.0,0.03,0,0,0,
17.32,-0.45,2.0,0.03,0,0,0,
17.36,-0.45,2.0,0.03,0,0,0,
17.36,-0.45,2.0,0.03,0,0,0,
17.4,-0.45,2.0,0.03,0,0,0,
17.4,-0.45,2.0,0.03,0,0,0,
17.43,-0.45,2.0,0.03,0,0,0,
17.43,-0.45,2.0,0.03,0,0,0,
17.47,-0.45,2.0,0.03,0,0,0,
17.48,-0.45,2.0,0.03,0,0,0,
17.51,-0.45,2.0,0.03,0,0,0,
17.51,-0.45,2.0,0.03,0,0,0,
17.54,-0.45,2.01,0.04,0,0,0,
17.54,-0.44,2.01,0.04,0,0,0,
17.57,-0.44,2.01,0.04,0,0,0,
17.61,-0.44,2.01,0.04,0,0,0,
17.61,-0.44,2.02,0.04,0,0,0,
17.65,-0.44,2.02,0.05,0,0,0,
17.65,-0.44,2.02,0.05,0,0,0,
17.69,-0.44,2.02,0.05,0,0,0,
17.69,-0.44,2.02,0.05,0,0,0,
17.72,-0.44,2.02,0.05,0,0,0,
17.72,-0.44,2.03,0.06,0,0,0,
17.76,-0.44,2.03,0.06,0,0,0,
17.76,-0.44,2.03,0.06,0,0,0,
17.8,-0.43,2.03,0.06,0,0,0,
17.84,-0.43,2.03,0.06,0,0,0,
17.84,-0.43,2.03,0.07,0,0,0,
17.88,-0.43,2.04,0.07,0,0,0,
17.88,-0.43,2.04,0.07,0,0,0,
17.92,-0.43,2.04,0.07,0,0,0,
17.92,-0.43,2.04,0.07,0,0,0,
17.92,-0.43,2.04,0.08,0,0,0,
17.96,-0.43,2.04,0.08,0,0,0,
17.96,-0.43,2.04,0.08,0,0,0,
1747775326.6,0.0,0.0,0.0,0,0,0,
1747775326.62,0.0,0.0,0.0,0,0,0,
1747775326.64,0.0,0.0,0.0,0,0,0,
1747775326.66,0.0,0.0,0.0,0,0,0,
1747775326.68,0.0,0.0,0.0,0,0,0,
1747775326.7,0.0,0.0,0.0,0,0,0,
1747775326.72,0.0,0.0,0.0,0,0,0,
1747775326.74,0.0,0.0,0.0,0,0,0,
1747775326.76,0.0,0.0,0.0,0,0,0,
1747775326.78,0.0,0.0,0.0,0,0,0,
1747775326.82,0.0,0.0,0.0,0,0,0,
1747775326.82,0.0,0.0,0.0,0,0,0,
1747775326.87,0.0,0.0,0.0,0,0,0,
1747775326.87,0.0,0.0,0.0,0,0,0,
1747775326.92,0.0,0.0,0.0,0,0,0,
1747775326.92,-0.0,-0.0,0.0,0,0,0,
1747775326.97,-0.0,-0.0,0.0,0,0,0,
1747775326.97,0.0,0.0,0.0,0,0,0,
1747775326.97,0.0,0.0,0.0,0,0,0,
1747775327.01,0.0,0.0,0.0,0,0,0,
1747775327.01,0.0,0.0,0.0,0,0,0,
1747775327.02,0.0,0.0,0.0,0,0,0,
1747775327.04,0.0,0.0,0.0,0,0,0,
1747775327.08,0.0,0.0,0.0,0,0,0,
1747775327.08,0.0,0.0,0.0,0,0,0,
1747775327.13,0.0,-0.0,0.0,0,0,0,
1747775327.13,0.0,-0.0,0.0,0,0,0,
1747775327.17,0.0,-0.0,0.0,0,0,0,
1747775327.17,0.0,-0.0,0.0,0,0,0,
1747775327.22,0.0,-0.0,0.0,0,0,0,
1747775327.22,0.0,-0.0,0.0,0,0,0,
1747775327.26,0.0,-0.0,0.0,0,0,0,
1747775327.26,0.0,-0.0,0.0,0,0,0,
1747775327.31,0.0,-0.0,0.0,0,0,0,
1747775327.31,0.0,-0.0,0.0,0,0,0,
1747775327.31,0.0,-0.0,0.0,0,0,0,
1747775327.35,0.0,-0.0,0.0,0,0,0,
1747775327.35,0.0,-0.0,0.0,0,0,0,
1747775327.36,0.0,-0.0,0.0,0,0,0,
1747775327.38,0.0,-0.0,0.0,0,0,0,
1747775327.42,0.0,-0.0,0.0,0,0,0,
1747775327.42,0.0,-0.0,0.0,0,0,0,
1747775327.47,0.0,-0.0,0.0,0,0,0,
1747775327.47,0.0,-0.0,0.0,0,0,0,
1747775327.51,0.0,-0.0,0.0,0,0,0,
1747775327.51,0.0,-0.0,0.0,0,0,0,
1747775327.56,0.0,-0.0,0.0,0,0,0,
1747775327.56,0.0,-0.0,0.0,0,0,0,
1747775327.6,0.0,-0.0,0.0,0,0,0,
1747775327.6,0.0,-0.0,0.0,0,0,0,
1747775327.64,0.0,-0.0,0.0,0,0,0,
1747775327.65,0.0,-0.0,0.0,0,0,0,
1747775327.69,0.0,-0.0,0.0,0,0,0,
1747775327.69,0.0,-0.0,0.0,0,0,0,
1747775327.69,0.0,-0.0,0.0,0,0,0,
1747775327.74,0.0,-0.0,0.0,0,0,0,
1747775327.74,0.0,-0.0,0.0,0,0,0,
1747775327.75,0.0,-0.0,0.0,0,0,0,
1747775327.77,0.0,-0.0,0.0,0,0,0,
1747775327.81,0.0,-0.0,0.0,0,0,0,
1747775327.81,0.0,-0.0,0.0,0,0,0,
1747775327.86,0.0,-0.0,0.0,0,0,0,
1747775327.86,0.0,-0.0,0.0,0,0,0,
1747775327.9,0.0,-0.0,0.0,0,0,0,
1747775327.9,0.0,-0.0,0.0,0,0,0,
1747775327.95,0.0,-0.0,0.0,0,0,0,
1747775327.95,0.0,-0.0,0.0,0,0,0,
1747775327.95,0.0,-0.0,0.0,0,0,0,
1747775327.99,0.0,-0.0,0.0,0,0,0,
1747775327.99,0.0,-0.0,0.0,0,0,0,
1747775328.01,0.0,-0.0,0.0,0,0,0,
1747775328.03,0.0,-0.0,0.0,0,0,0,
1747775328.07,0.0,-0.0,0.0,0,0,0,
1747775328.07,0.0,-0.0,0.0,0,0,0,
1747775328.12,0.0,-0.0,0.0,0,0,0,
1747775328.12,0.0,-0.0,0.0,0,0,0,
1747775328.16,0.0,-0.0,0.0,0,0,0,
1747775328.16,0.0,-0.0,0.0,0,0,0,
1747775328.2,0.0,-0.0,0.0,0,0,0,
1747775328.21,0.0,-0.0,0.0,0,0,0,
1747775328.25,0.0,-0.0,0.0,0,0,0,
1747775328.25,0.0,-0.0,0.0,0,0,0,
1747775328.25,0.0,-0.0,0.0,0,0,0,
1747775328.29,0.0,-0.0,0.0,0,0,0,
1747775328.29,0.0,-0.0,0.0,0,0,0,
1747775328.31,0.0,-0.0,0.0,0,0,0,
1747775328.33,0.0,-0.0,0.0,0,0,0,
1747775328.37,0.0,-0.0,0.0,0,0,0,
1747775328.41,0.0,-0.0,0.0,0,0,0,
1747775328.41,0.0,-0.0,0.0,0,0,0,
1747775328.41,0.0,-0.0,0.0,0,0,0,
1747775328.46,0.0,-0.0,0.0,0,0,0,
1747775328.46,0.0,-0.0,0.0,0,0,0,
1747775328.47,0.0,-0.0,0.0,0,0,0,
1747775328.49,0.0,-0.0,0.0,0,0,0,
1747775328.53,0.0,-0.0,0.0,0,0,0,
1747775328.53,0.0,-0.0,0.0,0,0,0,
1747775328.58,0.0,-0.0,0.0,0,0,0,
1747775328.58,0.0,-0.0,0.0,0,0,0,
1747775328.62,0.0,-0.0,0.0,0,0,0,
1747775328.62,0.0,-0.0,0.0,0,0,0,
1747775328.67,0.0,-0.0,0.0,0,0,0,
1747775328.67,0.0,-0.0,0.0,0,0,0,
1747775328.67,0.0,-0.0,0.0,0,0,0,
1747775328.71,0.0,-0.0,0.0,0,0,0,
1747775328.71,0.0,-0.0,0.0,0,0,0,
1747775328.73,0.0,-0.0,0.0,0,0,0,
1747775328.75,0.0,-0.0,0.0,0,0,0,
1747775328.79,0.0,-0.0,0.0,0,0,0,
1747775328.84,0.0,-0.0,0.0,0,0,0,
1747775328.84,0.0,-0.0,0.0,0,0,0,
1747775328.84,0.0,-0.0,0.0,0,0,0,
1747775328.88,0.0,-0.0,0.0,0,0,0,
1747775328.88,0.0,-0.0,0.0,0,0,0,
1747775328.89,0.0,-0.0,0.0,0,0,0,
1747775328.91,0.0,-0.0,0.0,0,0,0,
1747775328.95,0.0,-0.0,0.0,0,0,0,
1747775328.99,0.0,-0.0,0.0,0,0,0,
1747775328.99,0.0,-0.0,0.0,0,0,0,
1747775328.99,0.0,-0.0,0.0,0,0,0,
1747775329.04,0.0,-0.0,0.0,0,0,0,
1747775329.04,0.0,-0.0,0.0,0,0,0,
1747775329.05,0.0,-0.0,0.0,0,0,0,
1747775329.07,0.0,-0.0,0.0,0,0,0,
1747775329.11,0.0,-0.0,0.0,0,0,0,
1747775329.11,0.0,-0.0,0.0,0,0,0,
1747775329.16,0.0,-0.0,0.0,0,0,0,
1747775329.16,0.0,-0.0,0.0,0,0,0,
1747775329.2,0.0,-0.0,0.0,0,0,0,
1747775329.2,0.0,-0.0,0.0,0,0,0,
1747775329.25,0.0,-0.0,0.0,0,0,0,
1747775329.25,-0.0,0.0,0.0,0,0,0,
1747775329.3,-0.0,0.0,0.0,0,0,0,
1747775329.3,-0.0,0.0,0.0,0,0,0,
1747775329.3,-0.0,0.0,0.0,0,0,0,
1747775329.34,-0.0,0.0,0.0,0,0,0,
1747775329.34,-0.0,0.0,0.0,0,0,0,
1747775329.35,-0.0,0.0,0.0,0,0,0,
1747775329.37,-0.0,0.0,0.0,0,0,0,
1747775329.42,-0.0,0.0,0.0,0,0,0,
1747775329.42,-0.0,0.0,0.0,0,0,0,
1747775329.46,-0.0,0.0,0.0,0,0,0,
1747775329.46,-0.0,0.0,0.0,0,0,0,
1747775329.5,-0.0,0.0,0.0,0,0,0,
1747775329.5,-0.0,0.0,0.0,0,0,0,
1747775329.55,-0.0,0.0,0.0,0,0,0,
1747775329.55,-0.0,0.0,0.0,0,0,0,
1747775329.6,-0.0,0.0,0.0,0,0,0,
1747775329.6,-0.0,0.0,0.0,0,0,0,
1747775329.6,-0.0,0.0,0.0,0,0,0,
1747775329.64,-0.0,0.0,0.0,0,0,0,
1747775329.64,-0.0,0.0,0.0,0,0,0,
1747775329.65,-0.0,0.0,0.0,0,0,0,
1747775329.67,-0.0,0.0,0.0,0,0,0,
1747775329.71,-0.0,0.0,0.0,0,0,0,
1747775329.71,-0.0,0.0,0.0,0,0,0,
1747775329.76,-0.0,0.0,0.0,0,0,0,
1747775329.76,-0.0,0.0,0.0,0,0,0,
1747775329.8,-0.0,0.0,0.0,0,0,0,
1747775329.8,-0.0,0.0,0.0,0,0,0,
1747775329.84,-0.0,0.0,0.0,0,0,0,
1747775329.84,-0.0,0.0,0.0,0,0,0,
1747775329.89,-0.0,0.0,0.0,0,0,0,
1747775329.89,-0.0,0.0,0.0,0,0,0,
1747775329.89,-0.0,0.0,0.0,0,0,0,
1747775329.93,-0.0,0.0,0.0,0,0,0,
1747775329.93,-0.0,0.0,0.0,0,0,0,
1747775329.95,-0.0,0.0,0.0,0,0,0,
1747775329.97,-0.0,0.0,0.0,0,0,0,
1747775330.01,-0.0,0.0,0.0,0,0,0,
1747775330.01,-0.0,0.0,0.0,0,0,0,
1747775330.06,-0.0,0.0,0.0,0,0,0,
1747775330.06,-0.0,0.0,0.0,0,0,0,
1747775330.1,-0.0,0.0,0.0,0,0,0,
1747775330.1,-0.0,0.0,0.0,0,0,0,
1747775330.14,-0.0,0.0,0.0,0,0,0,
1747775330.14,-0.0,0.0,0.0,0,0,0,
1747775330.19,-0.0,0.0,0.0,0,0,0,
1747775330.19,-0.0,0.0,0.0,0,0,0,
1747775330.24,-0.0,0.0,0.0,0,0,0,
1747775330.24,-0.0,0.0,0.0,0,0,0,
1747775330.24,-0.0,0.0,0.0,0,0,0,
1747775330.28,-0.0,0.0,0.0,0,0,0,
1747775330.28,-0.0,0.0,0.0,0,0,0,
1747775330.3,-0.0,0.0,0.0,0,0,0,
1747775330.32,-0.0,0.0,0.0,0,0,0,
1747775330.36,-0.0,0.0,0.0,0,0,0,
1747775330.36,-0.0,0.0,0.0,0,0,0,
1747775330.41,-0.0,0.0,0.0,0,0,0,
1747775330.41,-0.0,0.0,0.0,0,0,0,
1747775330.45,-0.0,0.0,0.0,0,0,0,
1747775330.45,-0.0,0.0,0.0,0,0,0,
1747775330.45,-0.0,0.0,0.0,0,0,0,
1747775330.5,-0.0,0.0,0.0,0,0,0,
1747775330.5,-0.0,0.0,0.0,0,0,0,
1747775330.52,-0.0,0.0,0.0,0,0,0,
1747775330.54,-0.0,0.0,0.0,0,0,0,
1747775330.58,-0.0,0.0,0.0,0,0,0,
1747775330.62,-0.0,0.0,0.0,0,0,0,
1747775330.62,-0.0,0.0,0.0,0,0,0,
1747775330.62,-0.0,0.0,0.0,0,0,0,
1747775330.67,-0.0,0.0,0.0,0,0,0,
1747775330.67,-0.0,0.0,0.0,0,0,0,
1747775330.68,-0.0,0.0,0.0,0,0,0,
1747775330.7,-0.0,0.0,0.0,0,0,0,
1747775330.74,-0.0,0.0,0.0,0,0,0,
1747775330.74,-0.0,0.0,0.0,0,0,0,
1747775330.79,-0.0,0.0,0.0,0,0,0,
1747775330.79,-0.0,0.0,0.0,0,0,0,
1747775330.84,-0.0,0.0,0.0,0,0,0,
1747775330.84,-0.0,0.0,0.0,0,0,0,
1747775330.84,-0.0,0.0,0.0,0,0,0,
1747775330.88,-0.0,0.0,0.0,0,0,0,
1747775330.88,-0.0,0.0,0.0,0,0,0,
1747775330.89,-0.0,0.0,0.0,0,0,0,
1747775330.92,-0.0,0.0,0.0,0,0,0,
1747775330.96,-0.0,0.0,0.0,0,0,0,
1747775331.0,-0.0,0.0,0.0,0,0,0,
1747775331.0,-0.0,0.0,0.0,0,0,0,
1747775331.05,-0.0,0.0,0.0,0,0,0,
1747775331.05,-0.0,0.0,0.0,0,0,0,
1747775331.05,-0.0,0.0,0.0,0,0,0,
1747775331.09,-0.0,0.0,0.0,0,0,0,
1747775331.09,-0.0,0.0,0.0,0,0,0,
1747775331.11,-0.0,0.0,0.0,0,0,0,
1747775331.12,-0.0,0.0,0.0,0,0,0,
1747775331.16,-0.0,0.0,0.0,0,0,0,
1747775331.16,-0.0,0.0,0.0,0,0,0,
1747775331.21,-0.0,0.0,0.0,0,0,0,
1747775331.21,-0.0,0.0,0.0,0,0,0,
1747775331.26,-0.0,0.0,0.0,0,0,0,
1747775331.26,-0.0,0.0,0.0,0,0,0,
1747775331.3,-0.0,0.0,0.0,0,0,0,
1747775331.3,-0.0,0.0,0.0,0,0,0,
1747775331.35,-0.0,0.0,0.0,0,0,0,
1747775331.35,-0.0,0.0,0.0,0,0,0,
1747775331.39,-0.0,0.0,0.0,0,0,0,
1747775331.39,-0.0,0.0,0.0,0,0,0,
1747775331.44,-0.0,0.0,0.0,0,0,0,
1747775331.44,-0.0,0.0,0.0,0,0,0,
1747775331.48,-0.0,0.02,0.02,0,0,0,
1747775331.48,-0.0,0.02,0.02,0,0,0,
1747775331.53,-0.0,0.04,0.04,0,0,0,
1747775331.55,-0.0,0.05,0.05,0,0,0,
1747775331.6,-0.0,0.06,0.06,0,0,0,
1747775331.6,-0.0,0.07,0.07,0,0,0,
1747775331.64,-0.0,0.08,0.08,0,0,0,
1747775331.64,-0.0,0.09,0.09,0,0,0,
1747775331.69,-0.0,0.1,0.1,0,0,0,
1747775331.74,-0.0,0.11,0.11,0,0,0,
1747775331.74,-0.0,0.12,0.12,0,0,0,
1747775331.78,-0.0,0.13,0.13,0,0,0,
1747775331.79,-0.0,0.14,0.14,0,0,0,
1747775331.83,-0.0,0.15,0.15,0,0,0,
1747775331.88,-0.0,0.16,0.16,0,0,0,
1747775331.88,-0.0,0.17,0.17,0,0,0,
1747775331.92,-0.0,0.18,0.18,0,0,0,
1747775331.92,-0.0,0.19,0.19,0,0,0,
1747775331.97,-0.0,0.2,0.2,0,0,0,
1747775331.97,-0.0,0.21,0.21,0,0,0,
1747775332.02,-0.01,0.22,0.22,0,0,0,
1747775332.02,-0.01,0.23,0.23,0,0,0,
1747775332.06,-0.01,0.24,0.24,0,0,0,
1747775332.06,-0.01,0.25,0.25,0,0,0,
1747775332.1,-0.01,0.26,0.26,0,0,0,
1747775332.15,-0.01,0.27,0.27,0,0,0,
1747775332.15,-0.01,0.28,0.28,0,0,0,
1747775332.19,-0.01,0.29,0.29,0,0,0,
1747775332.19,-0.01,0.3,0.3,0,0,0,
1747775332.24,-0.01,0.31,0.31,0,0,0,
1747775332.24,-0.01,0.32,0.32,0,0,0,
1747775332.28,-0.01,0.33,0.33,0,0,0,
1747775332.33,-0.02,0.34,0.34,0,0,0,
1747775332.33,-0.02,0.35,0.35,0,0,0,
1747775332.37,-0.02,0.36,0.36,0,0,0,
1747775332.37,-0.02,0.37,0.37,0,0,0,
1747775332.42,-0.02,0.38,0.38,0,0,0,
1747775332.42,-0.02,0.39,0.39,0,0,0,
1747775332.47,-0.02,0.4,0.4,0,0,0,
1747775332.47,-0.02,0.41,0.41,0,0,0,
1747775332.51,-0.02,0.42,0.42,0,0,0,
1747775332.52,-0.03,0.43,0.43,0,0,0,
1747775332.56,-0.03,0.44,0.44,0,0,0,
1747775332.6,-0.03,0.45,0.45,0,0,0,
1747775332.6,-0.03,0.45,0.46,0,0,0,
1747775332.65,-0.03,0.46,0.47,0,0,0,
1747775332.65,-0.03,0.47,0.48,0,0,0,
1747775332.69,-0.03,0.48,0.49,0,0,0,
1747775332.69,-0.04,0.49,0.5,0,0,0,
1747775332.74,-0.04,0.5,0.51,0,0,0,
1747775332.74,-0.04,0.51,0.52,0,0,0,
1747775332.78,-0.04,0.52,0.53,0,0,0,
1747775332.78,-0.04,0.53,0.54,0,0,0,
1747775332.82,-0.04,0.54,0.55,0,0,0,
1747775332.82,-0.05,0.55,0.56,0,0,0,
1747775332.87,-0.05,0.56,0.57,0,0,0,
1747775332.87,-0.05,0.57,0.58,0,0,0,
1747775332.91,-0.05,0.58,0.59,0,0,0,
1747775332.92,-0.05,0.59,0.6,0,0,0,
1747775332.96,-0.06,0.6,0.61,0,0,0,
1747775333.0,-0.06,0.61,0.62,0,0,0,
1747775333.0,-0.06,0.62,0.63,0,0,0,
1747775333.05,-0.06,0.63,0.64,0,0,0,
1747775333.05,-0.06,0.64,0.65,0,0,0,
1747775333.1,-0.06,0.65,0.66,0,0,0,
1747775333.1,-0.07,0.66,0.67,0,0,0,
1747775333.14,-0.07,0.67,0.68,0,0,0,
1747775333.14,-0.07,0.68,0.69,0,0,0,
1747775333.18,-0.07,0.69,0.7,0,0,0,
1747775333.19,-0.07,0.7,0.71,0,0,0,
1747775333.23,-0.08,0.71,0.72,0,0,0,
1747775333.28,-0.08,0.72,0.73,0,0,0,
1747775333.28,-0.08,0.73,0.74,0,0,0,
1747775333.33,-0.08,0.74,0.75,0,0,0,
1747775333.33,-0.08,0.75,0.76,0,0,0,
1747775333.37,-0.09,0.76,0.77,0,0,0,
1747775333.37,-0.09,0.77,0.78,0,0,0,
1747775333.42,-0.09,0.78,0.79,0,0,0,
1747775333.42,-0.09,0.79,0.8,0,0,0,
1747775333.46,-0.09,0.8,0.81,0,0,0,
1747775333.46,-0.1,0.81,0.82,0,0,0,
1747775333.51,-0.1,0.82,0.83,0,0,0,
1747775333.51,-0.1,0.83,0.84,0,0,0,
1747775333.55,-0.1,0.84,0.85,0,0,0,
1747775333.55,-0.1,0.85,0.86,0,0,0,
1747775333.6,-0.11,0.86,0.87,0,0,0,
1747775333.64,-0.11,0.87,0.88,0,0,0,
1747775333.64,-0.11,0.88,0.89,0,0,0,
1747775333.69,-0.11,0.89,0.9,0,0,0,
1747775333.69,-0.12,0.9,0.91,0,0,0,
1747775333.74,-0.12,0.91,0.92,0,0,0,
1747775333.74,-0.12,0.92,0.93,0,0,0,
1747775333.78,-0.12,0.93,0.94,0,0,0,
1747775333.78,-0.12,0.94,0.95,0,0,0,
1747775333.82,-0.13,0.95,0.96,0,0,0,
1747775333.82,-0.13,0.96,0.97,0,0,0,
1747775333.87,-0.13,0.96,0.98,0,0,0,
1747775333.91,-0.13,0.97,0.99,0,0,0,
1747775333.91,-0.14,0.98,1.0,0,0,0,
1747775333.96,-0.14,0.99,1.01,0,0,0,
1747775333.96,-0.14,1.0,1.02,0,0,0,
1747775334.0,-0.14,1.01,1.03,0,0,0,
1747775334.0,-0.14,1.02,1.04,0,0,0,
1747775334.04,-0.15,1.03,1.05,0,0,0,
1747775334.04,-0.15,1.04,1.06,0,0,0,
1747775334.09,-0.15,1.05,1.07,0,0,0,
1747775334.1,-0.15,1.06,1.08,0,0,0,
1747775334.15,-0.16,1.07,1.09,0,0,0,
1747775334.15,-0.16,1.08,1.1,0,0,0,
1747775334.19,-0.16,1.09,1.11,0,0,0,
1747775334.19,-0.16,1.1,1.12,0,0,0,
1747775334.24,-0.17,1.11,1.13,0,0,0,
1747775334.24,-0.17,1.12,1.14,0,0,0,
1747775334.29,-0.17,1.13,1.15,0,0,0,
1747775334.34,-0.17,1.14,1.16,0,0,0,
1747775334.34,-0.18,1.15,1.17,0,0,0,
1747775334.34,-0.18,1.16,1.18,0,0,0,
1747775334.38,-0.18,1.17,1.19,0,0,0,
1747775334.39,-0.18,1.18,1.2,0,0,0,
1747775334.43,-0.18,1.19,1.21,0,0,0,
1747775334.48,-0.19,1.2,1.22,0,0,0,
1747775334.48,-0.19,1.21,1.22,0,0,0,
1747775334.52,-0.19,1.21,1.23,0,0,0,
1747775334.53,-0.19,1.22,1.24,0,0,0,
1747775334.57,-0.2,1.23,1.25,0,0,0,
1747775334.62,-0.2,1.24,1.26,0,0,0,
1747775334.62,-0.2,1.25,1.27,0,0,0,
