Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
teb,201,1,5.13,3.59,0.359,0.7,2.784,0.0,1,0,0,0.0,41.215,-1,0.906,3121.879,1664201.794,379658492.439,69
teb,202,1,7.9,8.36,0.836,1.06,1.197,0.5,0,0,0,0.0,19.733,-1,0.466,2824.173,9975059.324,226482040.946,25
teb,203,1,15.48,10.52,1.052,0.68,0.95,0.3983,0,0,0,0.0,265.466,-1,0.979,2933.411,3263598.257,348827842.631,255
teb,204,1,10.71,9.43,0.943,0.88,1.061,0.5,0,0,0,0.0,96.983,-1,1.341,1458.261,2141989.603,153677784.013,101
teb,205,1,8.83,8.94,0.894,1.01,1.119,0.5,0,0,0,0.0,57.718,-1,1.131,4798.76,25820789.708,833623527.578,63
teb,206,1,9.09,8.91,0.891,0.98,1.123,0.5,0,0,0,0.0,17.167,-1,0.711,1921.847,1124593.153,76353758.967,64
teb,208,1,17.22,10.32,1.032,0.6,0.969,0.3648,0,0,0,0.0,353.946,-1,1.434,2355.455,58177245.205,185737298.792,307
teb,209,1,31.61,14.89,1.489,0.47,0.671,0.1897,0,0,0,0.0,410.988,-1,1.544,1870.117,5337035.614,132978929.665,727
teb,210,1,12.54,5.63,0.563,0.45,1.777,0.0,1,0,0,0.0,201.067,-1,0.957,1388.422,8811289.399,78314175.328,221
teb,212,1,5.83,8.09,0.809,1.39,1.236,0.5,0,0,0,0.0,1.994,-1,0.39,1321.12,227969.962,84400726.415,5
teb,215,1,13.54,9.72,0.972,0.72,1.029,0.4194,0,0,0,0.0,171.981,-1,1.066,3271.641,2069893.015,494481059.581,179
teb,216,1,13.26,10.08,1.008,0.76,0.992,0.4477,0,0,0,0.0,202.092,-1,1.533,4459.827,1280911.276,691495116.136,150
teb,217,1,9.08,9.18,0.918,1.01,1.09,0.5,0,0,0,0.0,33.712,-1,1.254,2479.954,40428.103,206461634.026,34
teb,218,1,10.3,8.75,0.875,0.85,1.143,0.5,0,0,0,0.0,95.953,-1,0.447,2984.162,1390164.738,243450430.139,100
teb,219,1,15.73,11.22,1.122,0.71,0.891,0.4084,0,0,0,0.0,371.669,-1,1.708,2126.112,38044740.775,106040712.251,240
teb,220,1,12.14,9.44,0.944,0.78,1.059,0.4783,0,0,0,0.0,111.739,-1,1.672,3354.234,2495633.365,505298247.073,126
teb,221,1,9.56,9.39,0.939,0.98,1.065,0.5,0,0,0,0.0,101.253,-1,0.949,3165.323,694323.35,366688690.03,85
teb,222,1,10.96,9.12,0.912,0.83,1.096,0.5,0,0,0,0.0,93.851,-1,1.211,3131.555,4512782.951,255017236.208,85
teb,223,1,7.12,8.54,0.854,1.2,1.17,0.5,0,0,0,0.0,2.55,-1,1.344,1686.089,4959081.438,72889007.309,6
teb,224,1,15.97,10.17,1.017,0.64,0.983,0.3845,0,0,0,0.0,123.904,-1,1.894,1200.395,16383996.636,51448642.174,227
teb,225,1,39.49,11.63,1.163,0.29,0.86,0.1503,0,0,6,0.0,2169.715,-1,1.395,2136.829,4855420450.252,142201508.444,1166
teb,226,1,10.21,9.16,0.916,0.9,1.092,0.5,0,0,0,0.0,96.076,-1,0.909,3475.031,9216067.754,352551884.898,109
teb,227,1,14.21,5.93,0.593,0.42,1.687,0.0,1,0,0,0.0,167.708,-1,0.706,2152.861,721412.757,191441520.361,313
teb,228,1,111.78,23.23,2.323,0.21,0.43,0.0,0,0,6,0.0,6863.716,-1,2.347,1219.016,194330203395.45,75885914.777,3661
teb,229,1,11.43,9.08,0.908,0.79,1.102,0.5,0,0,0,0.0,81.598,-1,1.044,2742.336,143751.17,266297540.595,109
teb,230,1,14.44,9.73,0.973,0.67,1.028,0.4285,0,0,0,0.0,101.669,-1,1.378,1741.164,16057355.817,68936235.358,177
teb,231,1,17.17,12.37,1.237,0.72,0.809,0.3586,0,0,0,0.0,231.963,-1,1.534,3760.114,25444222.577,461626103.826,249
teb,232,1,8.07,8.87,0.887,1.1,1.128,0.5,0,0,0,0.0,61.092,-1,1.318,2935.444,3362690.544,397165971.96,42
teb,233,1,8.74,8.74,0.874,1.0,1.144,0.5,0,0,0,0.0,43.553,-1,0.717,2018.046,459156.944,155259248.45,65
teb,235,1,8.12,3.97,0.397,0.49,2.519,0.0,1,0,0,0.0,98.969,-1,0.875,1904.954,6204207.413,79847849.512,99
teb,236,1,10.57,9.35,0.935,0.88,1.07,0.5,0,0,0,0.0,55.296,-1,1.341,3363.036,583018.313,433185548.524,67
teb,237,1,24.12,11.66,1.166,0.48,0.858,0.2539,0,0,0,0.0,466.078,-1,0.814,2425.037,46759314.976,196186704.697,579
teb,238,1,30.86,11.41,1.141,0.37,0.876,0.2009,0,0,2,0.0,1438.153,-1,1.54,1937.712,1729365394.95,275796541.517,825
teb,239,1,9.39,9.27,0.927,0.99,1.078,0.5,0,0,0,0.0,73.937,-1,1.267,2848.841,2795247.259,354006185.81,47
teb,240,1,12.78,10.12,1.012,0.79,0.988,0.5,0,0,0,0.0,145.754,-1,1.672,3869.596,60177362.657,456694781.863,146
teb,241,1,12.84,9.79,0.979,0.76,1.021,0.4632,0,0,0,0.0,237.036,-1,1.738,2067.585,63200539.345,168467933.195,152
teb,242,1,11.34,6.13,0.613,0.54,1.631,0.0,1,0,0,0.0,118.198,-1,1.554,1969.007,1181205.331,203402567.421,202
teb,243,1,23.33,12.18,1.218,0.52,0.821,0.3266,0,0,0,0.0,452.195,-1,1.127,2180.191,31783159.766,95698920.222,380
teb,244,1,12.64,5.25,0.525,0.42,1.905,0.0,1,0,0,0.0,143.121,-1,0.671,1536.435,13620036.226,135913108.644,249
teb,245,1,30.63,14.46,1.446,0.47,0.692,0.1984,0,0,0,0.0,424.652,-1,1.966,3175.99,71804226.589,427378405.374,639
teb,246,1,24.13,11.53,1.153,0.48,0.867,0.0,1,0,0,0.0,647.809,-1,1.224,4359.469,1040199007.544,577765666.453,483
teb,247,1,12.17,9.12,0.912,0.75,1.096,0.5,0,0,0,0.0,247.144,-1,1.091,2208.012,18183173.423,291343502.461,147
teb,248,1,11.03,9.26,0.926,0.84,1.08,0.5,0,0,0,0.0,92.946,-1,1.209,2324.945,706134.988,271669288.321,105
teb,249,1,13.71,10.05,1.005,0.73,0.995,0.4478,0,0,0,0.0,154.409,-1,0.851,2706.399,3125949.532,125695988.394,167
teb,250,1,24.82,11.07,1.107,0.45,0.903,0.2569,0,0,0,0.0,581.249,-1,0.709,1830.977,152832940.035,65351717.563,457
teb,251,1,6.66,8.13,0.813,1.22,1.23,0.5,0,0,0,0.0,2.563,-1,0.293,779.303,2946490.32,29790388.466,4
teb,252,1,6.35,8.12,0.812,1.28,1.232,0.5,0,0,0,0.0,3.276,-1,0.162,2368.499,13745016.243,261806918.775,5
teb,253,1,15.74,6.31,0.631,0.4,1.584,0.0,1,0,0,0.0,237.448,-1,0.204,1053.933,8241501.61,93182119.518,335
teb,254,1,14.29,9.63,0.963,0.67,1.038,0.4563,0,0,0,0.0,131.083,-1,1.372,1702.478,3052061.513,169138560.225,153
teb,255,1,18.99,10.24,1.024,0.54,0.977,0.3384,0,0,0,0.0,245.819,-1,0.792,1977.512,3630678.684,72666420.596,313
teb,256,1,13.82,10.02,1.002,0.72,0.998,0.4217,0,0,0,0.0,63.273,-1,0.873,2778.463,5145186.027,417498093.709,159
teb,257,1,13.46,9.71,0.971,0.72,1.03,0.4863,0,0,0,0.0,140.124,-1,0.701,2462.967,5972159.933,191503183.542,182
teb,258,1,11.7,5.13,0.513,0.44,1.951,0.0,1,0,0,0.0,184.31,-1,0.485,1051.007,1744001.841,52687814.053,259
teb,259,1,11.25,9.25,0.925,0.82,1.081,0.5,0,0,0,0.0,69.517,-1,1.217,2260.362,9427317.51,223530798.792,119
teb,260,1,24.86,11.53,1.153,0.46,0.868,0.2558,0,0,2,0.0,588.929,-1,1.651,2205.806,38247947.266,134475067.29,507
teb,261,1,15.13,9.48,0.948,0.63,1.055,0.385,0,0,0,0.0,91.181,-1,0.604,1713.159,6811832.977,71419464.626,203
teb,262,1,11.56,9.29,0.929,0.8,1.076,0.5,0,0,0,0.0,55.758,-1,0.861,1327.442,1784020.063,70127359.782,105
teb,263,1,6.82,8.22,0.822,1.2,1.217,0.5,0,0,0,0.0,2.839,-1,0.623,4434.703,4712873.925,690458095.117,4
teb,264,1,16.28,6.3,0.63,0.39,1.588,0.0,1,0,0,0.0,241.348,-1,0.625,1990.903,156855702.514,79254808.489,347
